year,month,product_code,product_type,revenue
2019,January,Prod010,"Own Brand",-139.2
2019,January,Prod272,"Own Brand",-147.4
2019,January,Prod204,"Distribution",-169.4
2019,January,Prod093,"Own Brand",-237.6
2019,January,Prod116,"Distribution",-468
2019,January,Prod275,"Own Brand",-561.7
2019,January,Prod106,"Own Brand",-636.1
2019,January,Prod152,"Own Brand",-700.1
2019,January,Prod221,"Distribution",-774.3
2019,January,Prod164,"Own Brand",-1231.5
2019,January,Prod104,"Own Brand",-1389
2019,January,Prod135,"Own Brand",-1414.1
2019,January,Prod122,"Own Brand",-1476.5
2019,January,Prod249,"Distribution",-1537.4
2019,January,Prod254,"Own Brand",-1682.6
2019,January,Prod268,"Own Brand",-2272.3
2019,January,Prod129,"Distribution",-2659.7
2019,January,Prod090,"Own Brand",-3930.3
2019,January,Prod113,"Distribution",-5319.9
2019,January,Prod161,"Distribution",-5780.7
2019,January,Prod120,"Distribution",-6808.1
2019,January,Prod100,"Own Brand",-8669.5
2019,January,Prod159,"Distribution",-10045.9
2019,January,Prod040,"Own Brand",-15447.9
2019,January,Prod239,"Own Brand",-15559.1
2019,January,Prod216,"Own Brand",-16663
2019,January,Prod043,"Own Brand",-17393.9
2019,January,Prod215,"Own Brand",-18481.4
2019,January,Prod167,"Own Brand",-19149.2
2019,January,Prod220,"Distribution",-30579
2019,January,Prod214,"Own Brand",-34732.1
2019,July,Prod077,"Distribution",106796.6
2019,July,Prod040,"Own Brand",90837.7
2019,July,Prod053,"Own Brand",88787.1
2019,July,Prod131,"Distribution",80579.9
2019,July,Prod018,"Own Brand",75454.5
2019,July,Prod243,"Own Brand",72675
2019,July,Prod067,"Distribution",56408.7
2019,July,Prod065,"Own Brand",52779.9
2019,July,Prod060,"Own Brand",33681.4
2019,July,Prod113,"Distribution",33568.6
2019,July,Prod221,"Distribution",30512.2
2019,July,Prod030,"Distribution",30267
2019,July,Prod047,"Own Brand",22546.2
2019,July,Prod244,"Own Brand",22521.7
2019,July,Prod209,"Own Brand",19250.7
2019,July,Prod126,"Own Brand",18712
2019,July,Prod210,"Own Brand",17641
2019,July,Prod159,"Distribution",17265.4
2019,July,Prod214,"Own Brand",16211.8
2019,July,Prod061,"Own Brand",14500.3
2019,July,Prod150,"Own Brand",13661.2
2019,July,Prod145,"Distribution",11017.4
2019,July,Prod042,"Own Brand",10531.1
2019,July,Prod251,"Distribution",9138.6
2019,July,Prod206,"Distribution",9047.5
2019,July,Prod092,"Own Brand",8231
2019,July,Prod237,"Distribution",7983.7
2019,July,Prod167,"Own Brand",7908
2019,July,Prod215,"Own Brand",6870.6
2019,July,Prod224,"Own Brand",6556
2019,July,Prod236,"Distribution",5809.9
2019,July,Prod241,"Own Brand",5763.2
2019,July,Prod091,"Own Brand",5093
2019,July,Prod260,"Own Brand",4976.6
2019,July,Prod116,"Distribution",4669.8
2019,July,Prod168,"Own Brand",4466.7
2019,July,Prod090,"Own Brand",4384.1
2019,July,Prod059,"Own Brand",3947.8
2019,July,Prod238,"Own Brand",3495.7
2019,July,Prod135,"Own Brand",3429
2019,July,Prod160,"Distribution",3258.1
2019,July,Prod218,"Distribution",3242.4
2019,July,Prod121,"Distribution",3149.1
2019,July,Prod122,"Own Brand",2922.4
2019,July,Prod049,"Own Brand",2894.6
2019,July,Prod258,"Own Brand",2833.5
2019,July,Prod165,"Own Brand",2731.1
2019,July,Prod271,"Own Brand",2589.2
2019,July,Prod213,"Own Brand",2553.1
2019,July,Prod128,"Distribution",2409.8
2019,July,Prod114,"Distribution",2116.2
2019,July,Prod207,"Distribution",1998
2019,July,Prod103,"Own Brand",1728.5
2019,July,Prod275,"Own Brand",1558.1
2019,July,Prod255,"Own Brand",1554.1
2019,July,Prod265,"Distribution",1505.7
2019,July,Prod120,"Distribution",1161.5
2019,July,Prod098,"Own Brand",1160.4
2019,July,Prod149,"Own Brand",1143.3
2019,July,Prod039,"Own Brand",1020.8
2019,July,Prod246,"Own Brand",787.7
2019,July,Prod249,"Distribution",719
2019,July,Prod263,"Distribution",666.6
2019,July,Prod205,"Distribution",632.2
2019,July,Prod264,"Distribution",529.4
2019,July,Prod270,"Own Brand",384
2019,July,Prod273,"Own Brand",359.2
2019,July,Prod138,"Own Brand",264.5
2019,July,Prod118,"Distribution",169.2
2019,July,Prod269,"Own Brand",128.1
2019,July,Prod176,"Distribution",88.3
2019,July,Prod219,"Distribution",85
2019,July,Prod025,"Distribution",47.8
2019,July,Prod139,"Own Brand",26.2
2019,July,Prod267,"Distribution",23.2
2019,July,Prod254,"Own Brand",19.8
2019,July,Prod229,"Own Brand",2.6
2019,July,Prod046,"Own Brand",0
2019,July,Prod132,"Distribution",0
2019,July,Prod089,"Own Brand",0
2019,July,Prod043,"Own Brand",-2.6
2019,July,Prod274,"Own Brand",-11.8
2019,July,Prod156,"Own Brand",-25.4
2019,July,Prod011,"Own Brand",-30.6
2019,July,Prod235,"Distribution",-34.5
2019,July,Prod152,"Own Brand",-45.5
2019,July,Prod182,"Own Brand",-60.3
2019,July,Prod048,"Own Brand",-181.7
2019,July,Prod106,"Own Brand",-187.5
2019,July,Prod278,"Distribution",-229.5
2019,July,Prod161,"Distribution",-251.8
2019,July,Prod119,"Distribution",-335
2019,July,Prod096,"Own Brand",-396.8
2019,July,Prod231,"Own Brand",-838.4
2019,July,Prod208,"Own Brand",-861.3
2019,July,Prod133,"Own Brand",-913.4
2019,July,Prod140,"Own Brand",-913.7
2019,July,Prod242,"Own Brand",-936.8
2019,July,Prod276,"Own Brand",-1080.3
2019,July,Prod257,"Own Brand",-1251.9
2019,July,Prod058,"Own Brand",-1307
2019,July,Prod137,"Own Brand",-1337.4
2019,July,Prod110,"Distribution",-2190.2
2019,July,Prod005,"Own Brand",-2862.3
2019,July,Prod045,"Own Brand",-3006.7
2019,July,Prod279,"Distribution",-3646.9
2019,July,Prod117,"Distribution",-5128
2019,July,Prod134,"Own Brand",-5253.6
2019,July,Prod261,"Own Brand",-5339
2019,July,Prod250,"Distribution",-7117.8
2019,July,Prod051,"Own Brand",-8946.1
2019,July,Prod052,"Own Brand",-9294.5
2019,July,Prod129,"Distribution",-11068.3
2019,July,Prod166,"Own Brand",-12891.7
2019,July,Prod056,"Own Brand",-12911.9
2019,July,Prod252,"Distribution",-13986.5
2019,July,Prod216,"Own Brand",-14366.1
2019,July,Prod044,"Own Brand",-16107.8
2019,July,Prod024,"Distribution",-17597.8
2019,July,Prod220,"Distribution",-22080.2
2019,July,Prod212,"Own Brand",-23324.1
2019,July,Prod057,"Own Brand",-23826.2
2019,July,Prod102,"Own Brand",-28239.9
2019,July,Prod123,"Own Brand",-29273.3
2019,July,Prod232,"Own Brand",-37621.2
2019,July,Prod016,"Own Brand",-44931
2019,July,Prod041,"Own Brand",-50446.6
2019,June,Prod102,"Own Brand",76790
2019,June,Prod052,"Own Brand",65351.1
2019,June,Prod243,"Own Brand",59958.9
2019,June,Prod024,"Distribution",50015.9
2019,June,Prod040,"Own Brand",49857.7
2019,June,Prod113,"Distribution",34232.3
2019,June,Prod220,"Distribution",31876.7
2019,June,Prod210,"Own Brand",25610.7
2019,June,Prod261,"Own Brand",25127
2019,June,Prod117,"Distribution",24958.2
2019,June,Prod018,"Own Brand",24916.3
2019,June,Prod129,"Distribution",24903
2019,June,Prod044,"Own Brand",23445.7
2019,June,Prod090,"Own Brand",22936.8
2019,June,Prod216,"Own Brand",21382.8
2019,June,Prod060,"Own Brand",20662.5
2019,June,Prod025,"Distribution",14461.5
2019,June,Prod145,"Distribution",14032.1
2019,June,Prod237,"Distribution",13100.8
2019,June,Prod162,"Distribution",11280.5
2019,June,Prod251,"Distribution",10818.9
2019,June,Prod116,"Distribution",10287.6
2019,June,Prod053,"Own Brand",10153.6
2019,June,Prod166,"Own Brand",9758.4
2019,June,Prod051,"Own Brand",9359
2019,June,Prod098,"Own Brand",9256.1
2019,June,Prod059,"Own Brand",8974.6
2019,June,Prod056,"Own Brand",8970.6
2019,June,Prod209,"Own Brand",8721.6
2019,June,Prod133,"Own Brand",8269.9
2019,June,Prod065,"Own Brand",7574.2
2019,June,Prod254,"Own Brand",7225.5
2019,June,Prod131,"Distribution",6740
2019,June,Prod132,"Distribution",5727
2019,June,Prod267,"Distribution",5094.7
2019,June,Prod048,"Own Brand",5003.6
2019,June,Prod221,"Distribution",4321.6
2019,June,Prod250,"Distribution",4237.3
2019,June,Prod141,"Own Brand",4036.5
2019,June,Prod134,"Own Brand",3474.9
2019,June,Prod137,"Own Brand",3452.8
2019,June,Prod057,"Own Brand",2971.1
2019,June,Prod255,"Own Brand",2940.9
2019,June,Prod121,"Distribution",2080.7
2019,June,Prod269,"Own Brand",1975.5
2019,June,Prod120,"Distribution",1862.9
2019,June,Prod199,"Own Brand",1693.9
2019,June,Prod213,"Own Brand",1504.4
2019,June,Prod161,"Distribution",1132.4
2019,June,Prod159,"Distribution",878.1
2019,June,Prod150,"Own Brand",843.4
2019,June,Prod009,"Own Brand",796.6
2019,June,Prod118,"Distribution",782.5
2019,June,Prod275,"Own Brand",707.2
2019,June,Prod278,"Distribution",679.9
2019,June,Prod207,"Distribution",677.3
2019,June,Prod030,"Distribution",651.6
2019,June,Prod268,"Own Brand",640.9
2019,June,Prod246,"Own Brand",606.8
2019,June,Prod279,"Distribution",522.6
2019,June,Prod232,"Own Brand",489.1
2019,June,Prod265,"Distribution",383.7
2019,June,Prod176,"Distribution",353.3
2019,June,Prod270,"Own Brand",328
2019,June,Prod238,"Own Brand",243.4
2019,June,Prod062,"Own Brand",241.6
2019,June,Prod091,"Own Brand",135.4
2019,June,Prod273,"Own Brand",114.6
2019,June,Prod139,"Own Brand",96.9
2019,June,Prod119,"Distribution",93.9
2019,June,Prod235,"Distribution",60.1
2019,June,Prod184,"Own Brand",56.3
2019,June,Prod152,"Own Brand",37.2
2019,June,Prod167,"Own Brand",28.6
2019,June,Prod205,"Distribution",10.7
2019,June,Prod219,"Distribution",-7.5
2019,June,Prod218,"Distribution",-8.5
2019,June,Prod138,"Own Brand",-11.9
2019,June,Prod135,"Own Brand",-22.4
2019,June,Prod263,"Distribution",-59.4
2019,June,Prod046,"Own Brand",-64.6
2019,June,Prod274,"Own Brand",-84.7
2019,June,Prod160,"Distribution",-112.8
2019,June,Prod178,"Own Brand",-119
2019,June,Prod039,"Own Brand",-195
2019,June,Prod208,"Own Brand",-218
2019,June,Prod231,"Own Brand",-240.8
2019,June,Prod258,"Own Brand",-272.2
2019,June,Prod089,"Own Brand",-287
2019,June,Prod271,"Own Brand",-335
2019,June,Prod096,"Own Brand",-344.2
2019,June,Prod264,"Distribution",-378
2019,June,Prod272,"Own Brand",-404.4
2019,June,Prod236,"Distribution",-493.2
2019,June,Prod050,"Own Brand",-526.5
2019,June,Prod229,"Own Brand",-572.2
2019,June,Prod128,"Distribution",-573
2019,June,Prod242,"Own Brand",-591
2019,June,Prod122,"Own Brand",-593.5
2019,June,Prod257,"Own Brand",-722.2
2019,June,Prod110,"Distribution",-722.3
2019,June,Prod011,"Own Brand",-852
2019,June,Prod103,"Own Brand",-852.2
2019,June,Prod143,"Distribution",-1106.7
2019,June,Prod149,"Own Brand",-1177.7
2019,June,Prod241,"Own Brand",-1401.7
2019,June,Prod088,"Own Brand",-1417.8
2019,June,Prod043,"Own Brand",-1606.1
2019,June,Prod140,"Own Brand",-1620.9
2019,June,Prod041,"Own Brand",-1695
2019,June,Prod106,"Own Brand",-1827.8
2019,June,Prod168,"Own Brand",-2043.6
2019,June,Prod249,"Distribution",-2121.6
2019,June,Prod212,"Own Brand",-2677.3
2019,June,Prod165,"Own Brand",-2762
2019,June,Prod114,"Distribution",-2927.2
2019,June,Prod126,"Own Brand",-2978.7
2019,June,Prod206,"Distribution",-3093.7
2019,June,Prod123,"Own Brand",-3876.2
2019,June,Prod005,"Own Brand",-3965.9
2019,June,Prod170,"Own Brand",-4058.8
2019,June,Prod276,"Own Brand",-4146.7
2019,June,Prod042,"Own Brand",-4634.4
2019,June,Prod252,"Distribution",-5861.6
2019,June,Prod260,"Own Brand",-5972.2
2019,June,Prod045,"Own Brand",-11484.4
2019,June,Prod214,"Own Brand",-14066.4
2019,June,Prod215,"Own Brand",-16079.4
2019,June,Prod077,"Distribution",-21175
2019,June,Prod244,"Own Brand",-25899.5
2019,June,Prod047,"Own Brand",-82707.9
2019,June,Prod049,"Own Brand",-111101.4
2019,March,Prod040,"Own Brand",265801.8
2019,March,Prod239,"Own Brand",119879.4
2019,March,Prod102,"Own Brand",73791.4
2019,March,Prod018,"Own Brand",61721
2019,March,Prod090,"Own Brand",38245.2
2019,March,Prod214,"Own Brand",37570.4
2019,March,Prod201,"Own Brand",36509.3
2019,March,Prod215,"Own Brand",35015
2019,March,Prod245,"Own Brand",29470.7
2019,March,Prod049,"Own Brand",29128.5
2019,March,Prod057,"Own Brand",24237.9
2019,March,Prod119,"Distribution",18137
2019,March,Prod167,"Own Brand",16697.7
2019,March,Prod123,"Own Brand",16667.4
2019,March,Prod128,"Distribution",16046.4
2019,March,Prod129,"Distribution",15253
2019,March,Prod065,"Own Brand",15020.5
2019,March,Prod213,"Own Brand",13987
2019,March,Prod098,"Own Brand",13281.1
2019,March,Prod067,"Distribution",12617.7
2019,March,Prod122,"Own Brand",12068.8
2019,March,Prod091,"Own Brand",12023.2
2019,March,Prod131,"Distribution",10591.1
2019,March,Prod117,"Distribution",9539.8
2019,March,Prod149,"Own Brand",9316.5
2019,March,Prod238,"Own Brand",9061.5
2019,March,Prod159,"Distribution",9006.8
2019,March,Prod120,"Distribution",8497.9
2019,March,Prod210,"Own Brand",7004.3
2019,March,Prod092,"Own Brand",5662.6
2019,March,Prod135,"Own Brand",5429
2019,March,Prod258,"Own Brand",5156.5
2019,March,Prod236,"Distribution",4958.8
2019,March,Prod267,"Distribution",4811.5
2019,March,Prod150,"Own Brand",3710.5
2019,March,Prod260,"Own Brand",3592.3
2019,March,Prod062,"Own Brand",3298.5
2019,March,Prod137,"Own Brand",2743.5
2019,March,Prod056,"Own Brand",2200.4
2019,March,Prod264,"Distribution",1983.5
2019,March,Prod268,"Own Brand",1868
2019,March,Prod088,"Own Brand",1675.6
2019,March,Prod241,"Own Brand",1595.2
2019,March,Prod186,"Own Brand",1522.6
2019,March,Prod207,"Distribution",1431.2
2019,March,Prod269,"Own Brand",1416.4
2019,March,Prod232,"Own Brand",1269
2019,March,Prod096,"Own Brand",1163.9
2019,March,Prod025,"Distribution",1032.6
2019,March,Prod218,"Distribution",877.8
2019,March,Prod261,"Own Brand",802.8
2019,March,Prod276,"Own Brand",716
2019,March,Prod140,"Own Brand",712.8
2019,March,Prod250,"Distribution",668
2019,March,Prod279,"Distribution",609.9
2019,March,Prod235,"Distribution",492.7
2019,March,Prod134,"Own Brand",452.9
2019,March,Prod275,"Own Brand",444.4
2019,March,Prod208,"Own Brand",387.1
2019,March,Prod133,"Own Brand",365.4
2019,March,Prod263,"Distribution",364.5
2019,March,Prod052,"Own Brand",319.7
2019,March,Prod161,"Distribution",291
2019,March,Prod219,"Distribution",236
2019,March,Prod166,"Own Brand",179.5
2019,March,Prod231,"Own Brand",176.7
2019,March,Prod272,"Own Brand",172.8
2019,March,Prod048,"Own Brand",154.2
2019,March,Prod270,"Own Brand",127.9
2019,March,Prod205,"Distribution",117.4
2019,March,Prod100,"Own Brand",117.4
2019,March,Prod249,"Distribution",105.1
2019,March,Prod010,"Own Brand",79.9
2019,March,Prod138,"Own Brand",66
2019,March,Prod077,"Distribution",0
2019,March,Prod044,"Own Brand",0
2019,March,Prod170,"Own Brand",-0.5
2019,March,Prod273,"Own Brand",-7.9
2019,March,Prod139,"Own Brand",-10.5
2019,March,Prod184,"Own Brand",-23.3
2019,March,Prod005,"Own Brand",-31.5
2019,March,Prod199,"Own Brand",-64.4
2019,March,Prod011,"Own Brand",-66.8
2019,March,Prod118,"Distribution",-216.1
2019,March,Prod242,"Own Brand",-235.1
2019,March,Prod145,"Distribution",-469.4
2019,March,Prod274,"Own Brand",-546.7
2019,March,Prod089,"Own Brand",-859.1
2019,March,Prod176,"Distribution",-883.3
2019,March,Prod046,"Own Brand",-975
2019,March,Prod278,"Distribution",-1016.7
2019,March,Prod116,"Distribution",-1385.1
2019,March,Prod114,"Distribution",-1569.6
2019,March,Prod265,"Distribution",-1744.2
2019,March,Prod016,"Own Brand",-1983
2019,March,Prod165,"Own Brand",-2142.4
2019,March,Prod246,"Own Brand",-2648.4
2019,March,Prod251,"Distribution",-3638.2
2019,March,Prod060,"Own Brand",-3735.3
2019,March,Prod225,"Own Brand",-3971.5
2019,March,Prod043,"Own Brand",-4317.7
2019,March,Prod216,"Own Brand",-4417.3
2019,March,Prod221,"Distribution",-4509.9
2019,March,Prod226,"Own Brand",-5923.8
2019,March,Prod271,"Own Brand",-6872.1
2019,March,Prod103,"Own Brand",-7347.8
2019,March,Prod024,"Distribution",-7462
2019,March,Prod113,"Distribution",-7988.1
2019,March,Prod110,"Distribution",-8142
2019,March,Prod252,"Distribution",-10853.2
2019,March,Prod053,"Own Brand",-11022.6
2019,March,Prod051,"Own Brand",-11224.8
2019,March,Prod126,"Own Brand",-11418.9
2019,March,Prod152,"Own Brand",-13920
2019,March,Prod209,"Own Brand",-15970.7
2019,March,Prod254,"Own Brand",-16234.8
2019,March,Prod220,"Distribution",-21118.7
2019,March,Prod042,"Own Brand",-21442.8
2019,March,Prod255,"Own Brand",-21927.6
2019,March,Prod206,"Distribution",-26188.5
2019,March,Prod212,"Own Brand",-29546.5
2019,March,Prod030,"Distribution",-30742.1
2019,March,Prod106,"Own Brand",-31181.1
2019,March,Prod045,"Own Brand",-32807.9
2019,March,Prod229,"Own Brand",-75204.1
2019,May,Prod077,"Distribution",154670.3
2019,May,Prod049,"Own Brand",71028
2019,May,Prod060,"Own Brand",50760.8
2019,May,Prod016,"Own Brand",35414.2
2019,May,Prod067,"Distribution",32657.7
2019,May,Prod040,"Own Brand",25357.6
2019,May,Prod065,"Own Brand",25114.1
2019,May,Prod216,"Own Brand",21795.4
2019,May,Prod092,"Own Brand",21254.1
2019,May,Prod237,"Distribution",20916.5
2019,May,Prod215,"Own Brand",18324.1
2019,May,Prod044,"Own Brand",17321.7
2019,May,Prod260,"Own Brand",17311.3
2019,May,Prod166,"Own Brand",17218.8
2019,May,Prod144,"Distribution",16880.8
2019,May,Prod213,"Own Brand",16578.8
2019,May,Prod267,"Distribution",15502.4
2019,May,Prod252,"Distribution",15354.8
2019,May,Prod212,"Own Brand",14458.7
2019,May,Prod221,"Distribution",13515.1
2019,May,Prod123,"Own Brand",13084.7
2019,May,Prod271,"Own Brand",13035.9
2019,May,Prod131,"Distribution",12732.4
2019,May,Prod126,"Own Brand",11492.8
2019,May,Prod167,"Own Brand",10894.1
2019,May,Prod209,"Own Brand",10592.6
2019,May,Prod116,"Distribution",9731.6
2019,May,Prod110,"Distribution",9325.5
2019,May,Prod056,"Own Brand",8826.3
2019,May,Prod057,"Own Brand",8083.9
2019,May,Prod102,"Own Brand",7094.9
2019,May,Prod052,"Own Brand",6000.1
2019,May,Prod098,"Own Brand",4661.1
2019,May,Prod241,"Own Brand",4567.1
2019,May,Prod137,"Own Brand",4481.7
2019,May,Prod059,"Own Brand",3923.3
2019,May,Prod120,"Distribution",3749.4
2019,May,Prod089,"Own Brand",3748.6
2019,May,Prod121,"Distribution",3538.9
2019,May,Prod018,"Own Brand",3362.7
2019,May,Prod225,"Own Brand",2646.4
2019,May,Prod165,"Own Brand",2139.8
2019,May,Prod278,"Distribution",1884
2019,May,Prod218,"Distribution",1798.4
2019,May,Prod135,"Own Brand",1474.7
2019,May,Prod265,"Distribution",1132.7
2019,May,Prod263,"Distribution",931.1
2019,May,Prod025,"Distribution",785.2
2019,May,Prod275,"Own Brand",784.6
2019,May,Prod229,"Own Brand",742.8
2019,May,Prod208,"Own Brand",724.5
2019,May,Prod161,"Distribution",691.6
2019,May,Prod132,"Distribution",630
2019,May,Prod250,"Distribution",592.2
2019,May,Prod207,"Distribution",551.1
2019,May,Prod279,"Distribution",428.9
2019,May,Prod005,"Own Brand",387.2
2019,May,Prod238,"Own Brand",382.1
2019,May,Prod041,"Own Brand",367.8
2019,May,Prod199,"Own Brand",347.8
2019,May,Prod274,"Own Brand",319.2
2019,May,Prod235,"Distribution",302.5
2019,May,Prod096,"Own Brand",297.9
2019,May,Prod273,"Own Brand",233.6
2019,May,Prod046,"Own Brand",215.3
2019,May,Prod249,"Distribution",138.1
2019,May,Prod264,"Distribution",121.5
2019,May,Prod048,"Own Brand",91.3
2019,May,Prod156,"Own Brand",75.3
2019,May,Prod138,"Own Brand",53
2019,May,Prod276,"Own Brand",51.1
2019,May,Prod143,"Distribution",44.8
2019,May,Prod091,"Own Brand",29.6
2019,May,Prod231,"Own Brand",9
2019,May,Prod039,"Own Brand",1.8
2019,May,Prod222,"Distribution",-11.8
2019,May,Prod170,"Own Brand",-18.8
2019,May,Prod219,"Distribution",-28.7
2019,May,Prod139,"Own Brand",-99.2
2019,May,Prod270,"Own Brand",-102.7
2019,May,Prod133,"Own Brand",-106.8
2019,May,Prod045,"Own Brand",-187.9
2019,May,Prod176,"Distribution",-265
2019,May,Prod009,"Own Brand",-309.6
2019,May,Prod269,"Own Brand",-311.8
2019,May,Prod205,"Distribution",-343.4
2019,May,Prod149,"Own Brand",-395.1
2019,May,Prod272,"Own Brand",-401.5
2019,May,Prod242,"Own Brand",-429
2019,May,Prod118,"Distribution",-452.2
2019,May,Prod162,"Distribution",-639.2
2019,May,Prod140,"Own Brand",-776.1
2019,May,Prod128,"Distribution",-964.7
2019,May,Prod246,"Own Brand",-998.5
2019,May,Prod254,"Own Brand",-1137.1
2019,May,Prod053,"Own Brand",-1278.6
2019,May,Prod268,"Own Brand",-1313.6
2019,May,Prod255,"Own Brand",-1467.8
2019,May,Prod050,"Own Brand",-1649.4
2019,May,Prod030,"Distribution",-1695.8
2019,May,Prod103,"Own Brand",-2168.4
2019,May,Prod145,"Distribution",-2749.1
2019,May,Prod106,"Own Brand",-2914.8
2019,May,Prod159,"Distribution",-3064.7
2019,May,Prod232,"Own Brand",-3137.6
2019,May,Prod243,"Own Brand",-3621.6
2019,May,Prod141,"Own Brand",-3703.8
2019,May,Prod150,"Own Brand",-3710.1
2019,May,Prod117,"Distribution",-3780.1
2019,May,Prod257,"Own Brand",-4188.8
2019,May,Prod088,"Own Brand",-4511.2
2019,May,Prod134,"Own Brand",-4593.6
2019,May,Prod090,"Own Brand",-4746.4
2019,May,Prod239,"Own Brand",-5004.8
2019,May,Prod244,"Own Brand",-5222.3
2019,May,Prod051,"Own Brand",-5343.2
2019,May,Prod114,"Distribution",-6175.8
2019,May,Prod245,"Own Brand",-6204
2019,May,Prod024,"Distribution",-7928.5
2019,May,Prod129,"Distribution",-7981.1
2019,May,Prod251,"Distribution",-8671.4
2019,May,Prod043,"Own Brand",-8790.3
2019,May,Prod122,"Own Brand",-9143.4
2019,May,Prod113,"Distribution",-10401.3
2019,May,Prod258,"Own Brand",-12037.8
2019,May,Prod220,"Distribution",-13769.5
2019,May,Prod236,"Distribution",-16767.8
2019,May,Prod142,"Own Brand",-20096.6
2019,May,Prod261,"Own Brand",-25383.2
2019,May,Prod210,"Own Brand",-35685.1
2019,May,Prod214,"Own Brand",-39343.5
2019,May,Prod206,"Distribution",-42104.1
2019,November,Prod146,"Distribution",190464.8
2019,November,Prod047,"Own Brand",131514.3
2019,November,Prod102,"Own Brand",48324.5
2019,November,Prod061,"Own Brand",48232.3
2019,November,Prod209,"Own Brand",37190.7
2019,November,Prod210,"Own Brand",36974.4
2019,November,Prod040,"Own Brand",30762.2
2019,November,Prod106,"Own Brand",28286.8
2019,November,Prod117,"Distribution",26147.4
2019,November,Prod232,"Own Brand",22901.5
2019,November,Prod058,"Own Brand",21392.3
2019,November,Prod054,"Own Brand",19039
2019,November,Prod221,"Distribution",17357.1
2019,November,Prod244,"Own Brand",15860.1
2019,November,Prod121,"Distribution",12652.5
2019,November,Prod113,"Distribution",12168.9
2019,November,Prod215,"Own Brand",11236.9
2019,November,Prod237,"Distribution",9224.3
2019,November,Prod229,"Own Brand",7527.2
2019,November,Prod166,"Own Brand",7126
2019,November,Prod252,"Distribution",6655.1
2019,November,Prod251,"Distribution",6480.9
2019,November,Prod254,"Own Brand",6341.6
2019,November,Prod085,"Own Brand",5249.9
2019,November,Prod098,"Own Brand",4915
2019,November,Prod133,"Own Brand",4427.2
2019,November,Prod261,"Own Brand",4207.2
2019,November,Prod271,"Own Brand",3936
2019,November,Prod127,"Own Brand",3759.9
2019,November,Prod207,"Distribution",3369.2
2019,November,Prod260,"Own Brand",3123.6
2019,November,Prod160,"Distribution",2499.1
2019,November,Prod218,"Distribution",2372.3
2019,November,Prod255,"Own Brand",2135.7
2019,November,Prod091,"Own Brand",2051.5
2019,November,Prod048,"Own Brand",1969.1
2019,November,Prod263,"Distribution",1834.8
2019,November,Prod110,"Distribution",1745.2
2019,November,Prod275,"Own Brand",1439.4
2019,November,Prod265,"Distribution",1415.9
2019,November,Prod103,"Own Brand",1394.8
2019,November,Prod116,"Distribution",1377.7
2019,November,Prod243,"Own Brand",1286
2019,November,Prod016,"Own Brand",1263.4
2019,November,Prod231,"Own Brand",1173.8
2019,November,Prod041,"Own Brand",1062.1
2019,November,Prod140,"Own Brand",981.9
2019,November,Prod043,"Own Brand",770.1
2019,November,Prod018,"Own Brand",744.5
2019,November,Prod272,"Own Brand",646.2
2019,November,Prod238,"Own Brand",645.6
2019,November,Prod132,"Distribution",630
2019,November,Prod206,"Distribution",606.6
2019,November,Prod205,"Distribution",591.6
2019,November,Prod011,"Own Brand",585.5
2019,November,Prod223,"Own Brand",559.4
2019,November,Prod123,"Own Brand",534.6
2019,November,Prod119,"Distribution",465.2
2019,November,Prod270,"Own Brand",455.9
2019,November,Prod273,"Own Brand",356.3
2019,November,Prod057,"Own Brand",348.8
2019,November,Prod276,"Own Brand",324.2
2019,November,Prod242,"Own Brand",267.8
2019,November,Prod042,"Own Brand",214.6
2019,November,Prod145,"Distribution",171.6
2019,November,Prod278,"Distribution",158.5
2019,November,Prod052,"Own Brand",77.7
2019,November,Prod224,"Own Brand",49.9
2019,November,Prod137,"Own Brand",43.2
2019,November,Prod156,"Own Brand",21.7
2019,November,Prod046,"Own Brand",20.3
2019,November,Prod138,"Own Brand",-1
2019,November,Prod005,"Own Brand",-1.6
2019,November,Prod051,"Own Brand",-2.3
2019,November,Prod253,"Own Brand",-29.5
2019,November,Prod025,"Distribution",-35.7
2019,November,Prod219,"Distribution",-47.3
2019,November,Prod274,"Own Brand",-75.3
2019,November,Prod059,"Own Brand",-93.7
2019,November,Prod152,"Own Brand",-122.4
2019,November,Prod168,"Own Brand",-139.9
2019,November,Prod269,"Own Brand",-182.1
2019,November,Prod039,"Own Brand",-259.7
2019,November,Prod208,"Own Brand",-304.2
2019,November,Prod118,"Distribution",-324
2019,November,Prod279,"Distribution",-454.7
2019,November,Prod249,"Distribution",-544.2
2019,November,Prod241,"Own Brand",-616
2019,November,Prod089,"Own Brand",-646
2019,November,Prod139,"Own Brand",-684.2
2019,November,Prod022,"Distribution",-732.4
2019,November,Prod262,"Own Brand",-752.2
2019,November,Prod126,"Own Brand",-758
2019,November,Prod122,"Own Brand",-801.9
2019,November,Prod128,"Distribution",-807.9
2019,November,Prod214,"Own Brand",-867
2019,November,Prod135,"Own Brand",-868.6
2019,November,Prod264,"Distribution",-912.4
2019,November,Prod268,"Own Brand",-1071.9
2019,November,Prod088,"Own Brand",-1095.5
2019,November,Prod149,"Own Brand",-1311.4
2019,November,Prod114,"Distribution",-1613.7
2019,November,Prod250,"Distribution",-1677.7
2019,November,Prod045,"Own Brand",-1879.5
